Telaio strutturale,690000,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690001,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690002,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690003,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690004,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690005,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690006,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690007,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690008,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690009,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690019,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690020,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690021,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690022,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690023,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690024,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690025,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690026,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690027,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690028,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690029,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690039,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690040,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690041,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690042,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690043,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690044,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690045,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690046,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690047,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690048,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690049,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690059,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690060,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690061,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690062,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690063,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690064,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690065,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690066,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690067,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690068,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690069,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690079,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690080,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690081,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690082,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690083,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690084,ST_LIV_PE_P01_+5.08m,,-0.13000000000000836,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690085,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690086,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690087,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690088,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690089,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690098,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690099,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690100,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690101,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690102,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690103,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690104,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690105,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690106,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690107,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690117,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.13000000000000078,Offset iniziale o finale negativo.,0
Telaio strutturale,690118,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.13000000000000078,Offset iniziale o finale negativo.,0
Telaio strutturale,690119,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.13000000000000078,Offset iniziale o finale negativo.,0
Telaio strutturale,690120,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.13000000000000078,Offset iniziale o finale negativo.,0
Telaio strutturale,690121,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.13000000000000078,Offset iniziale o finale negativo.,0
Telaio strutturale,690122,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690123,AR_LIV_PE_P00_+0.00m,,4.950000000000002,4.9500000000000011,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,690124,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.13000000000000078,Offset iniziale o finale negativo.,0
Telaio strutturale,690125,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.13000000000000078,Offset iniziale o finale negativo.,0
Telaio strutturale,690126,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.13000000000000078,Offset iniziale o finale negativo.,0
Telaio strutturale,690127,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.13000000000000078,Offset iniziale o finale negativo.,0
Telaio strutturale,690252,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690366,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690597,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,690861,ST_LIV_PE_P01_+5.08m,,-0.13000000000000836,-0.13000000000000836,Offset iniziale o finale negativo.,0
Telaio strutturale,691257,ST_LIV_PE_P01_+5.08m,,-0.13000000000000403,-0.13000000000000078,Offset iniziale o finale negativo.,0
Telaio strutturale,691258,ST_LIV_PE_P01_+5.08m,,-0.13000000000000403,-0.13000000000000403,Offset iniziale o finale negativo.,0
Telaio strutturale,691809,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,691942,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,692040,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,694263,ST_LIV_PE_P01_+5.08m,,-0.1299999999999997,-0.1299999999999997,Offset iniziale o finale negativo.,0
Telaio strutturale,694560,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694561,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694562,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694563,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694564,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694565,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694566,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694567,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694568,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694569,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694570,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694571,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694572,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694573,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694574,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694575,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694576,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694577,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694578,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694579,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694580,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694581,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694582,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694583,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694584,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694585,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694586,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694587,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694588,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694589,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694590,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694591,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694592,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694593,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694594,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694595,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694596,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694597,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694598,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694599,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694602,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694603,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694606,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694607,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694608,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694609,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694610,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694611,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694612,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694613,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694614,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694617,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694618,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694619,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694620,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694621,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694622,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694623,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694624,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694625,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694626,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694627,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694628,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694629,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694630,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694631,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694632,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694633,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694634,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694635,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694636,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694637,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694638,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694639,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694640,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694641,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694642,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694643,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694687,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694688,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694689,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694690,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694692,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694693,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694694,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694695,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694696,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694697,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694698,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694699,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694701,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694702,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694703,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694704,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694705,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694706,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694707,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694708,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694710,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694711,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694712,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694713,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694714,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694715,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694716,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694717,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694719,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694720,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694721,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694722,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694723,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694724,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694725,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694726,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694728,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694729,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694730,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694731,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694732,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694733,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694734,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694735,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694737,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694738,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694739,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694740,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694741,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694742,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694743,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694744,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694746,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694747,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,694748,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
