Qty.,Model,Type,Type Name,Tag
1,9nnn _J.002_028_PE_IE_M3_01_01,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,4458496
1,9nnn _J.002_028_PE_IE_M3_01_01,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,4458623
1,9nnn _J.002_028_PE_IE_M3_01_01,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,4458800
1,9nnn _J.002_028_PE_IE_M3_01_01,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,4458818
1,9nnn _J.002_028_PE_IE_M3_01_01,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,4458897
1,9nnn _J.002_028_PE_IE_M3_01_01,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,4458909
1,9nnn _J.002_028_PE_IE_M3_01_01,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,4458960
1,9nnn _J.002_028_PE_IE_M3_01_01,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,Passerella con raccordi:SGS_CTP02_Perforated_SGS_Cov,4458972
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4367585
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4367850
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4368026
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4368087
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4369330
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4369402
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4369426
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4429622
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4431405
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4431413
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4431421
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4431561
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4431571
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4431677
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4431685
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4431913
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4431940
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x4000A,Condotto rettangolare:BusBar CU 5x4000A,4431966
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x630A,Condotto rettangolare:BusBar CU 5x630A,4434430
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x400A,Condotto rettangolare:BusBar CU 5x400A,4434437
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x630A,Condotto rettangolare:BusBar CU 5x630A,4434441
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x630A,Condotto rettangolare:BusBar CU 5x630A,4434443
1,9nnn _J.002_028_PE_IE_M3_01_01,Condotto rettangolare:BusBar CU 5x630A,Condotto rettangolare:BusBar CU 5x630A,4434445
1,9nnn _J.002_028_PE_IE_M3_01_01,E_DP_UPS:UPS 700kVA,E_DP_UPS:UPS 700kVA,4405569
1,9nnn _J.002_028_PE_IE_M3_01_01,E_DP_UPS:UPS 700kVA,E_DP_UPS:UPS 700kVA,4405621
1,9nnn _J.002_028_PE_IE_M3_01_01,E_DP_Batterie:UPS,E_DP_Batterie:UPS,4405629
1,9nnn _J.002_028_PE_IE_M3_01_01,E_DP_Batterie:UPS,E_DP_Batterie:UPS,4405814
1,9nnn _J.002_028_PE_IE_M3_01_01,E_DP_Batterie:UPS,E_DP_Batterie:UPS,4405827
1,9nnn _J.002_028_PE_IE_M3_01_01,E_DP_Batterie:UPS,E_DP_Batterie:UPS,4405829
1,9nnn _J.002_028_PE_IE_M3_01_01,E_DP_Batterie:UPS,E_DP_Batterie:UPS,4405844
1,9nnn _J.002_028_PE_IE_M3_01_01,E_DP_Batterie:UPS,E_DP_Batterie:UPS,4405846
1,9nnn _J.002_028_PE_IE_M3_01_01,E_DP_Batterie:UPS,E_DP_Batterie:UPS,4405848
1,9nnn _J.002_028_PE_IE_M3_01_01,E_DP_Batterie:UPS,E_DP_Batterie:UPS,4405849
1,9nnn _J.002_028_PE_IE_M3_01_01,E_TD_Rack Dati:RACK 42U - 800x800,,4371909
1,9nnn _J.002_028_PE_IE_M3_01_01,E_TD_Rack Dati:RACK 42U - 800x800,,4372013
1,9nnn _J.002_028_PE_IE_M3_01_01,SGS_Data_Center:SGS_Data_Center,,4418374
1,9nnn _J.002_028_PE_IE_M3_01_01,E_LU_ Faro rotondo decorativo:Opale 350mm,E_LU_ Faro rotondo decorativo:Opale 350mm,934211
1,9nnn _J.002_028_PE_IE_M3_01_01,E_LU_ Faro rotondo decorativo:Opale 450mm,E_LU_ Faro rotondo decorativo:Opale 450mm,934212
1,9nnn _J.002_028_PE_IE_M3_01_01,E_LU_ Faro rotondo decorativo:Opale 650mm,E_LU_ Faro rotondo decorativo:Opale 650mm,934213
412,9nnn _J.002_028_PE_IE_M3_01_01,,,.SOURCEANDSINK.
Total : 653,,,,
